date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,population
2020-07-28,302258,41325,NA,9742978,NA,NA,66.67,64.35,61.9,100,1,United Kingdom,66460344
2020-07-29,303294,41337,NA,9900604,NA,NA,66.67,64.35,61.9,100,1,United Kingdom,66460344
2020-07-30,304217,41347,NA,10070992,NA,NA,66.67,64.35,61.9,100,1,United Kingdom,66460344
2020-07-31,304892,41361,NA,10235737,NA,NA,66.67,64.35,61.9,100,1,United Kingdom,66460344
2020-08-01,305434,41372,NA,10381748,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-02,305987,41382,NA,10528542,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-03,307023,41397,NA,10673541,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-04,308040,41411,NA,10824501,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-05,309097,41417,NA,10986604,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-06,310180,41426,NA,11162162,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-07,311126,41438,NA,11335375,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-08,311821,41452,NA,11496026,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-09,312435,41460,NA,11659552,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-10,313901,41473,NA,11812650,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-11,315241,41483,NA,11970337,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-12,316446,41490,NA,12148434,NA,NA,69.79,69.91,65.48,100,1,United Kingdom,66460344
2020-08-13,317585,41499,NA,12313091,NA,NA,67.71,66.2,63.1,100,1,United Kingdom,66460344
2020-08-14,318743,41506,NA,12483532,NA,NA,67.71,66.2,63.1,100,1,United Kingdom,66460344
2020-08-15,319437,41518,NA,12663729,NA,NA,67.71,66.2,63.1,100,1,United Kingdom,66460344
2020-08-16,320035,41522,NA,12833817,NA,NA,67.71,66.2,63.1,100,1,United Kingdom,66460344
2020-08-17,321311,41534,NA,12980099,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-18,322389,41543,NA,13137301,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-19,323627,41546,NA,13317181,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-20,325083,41554,NA,13492242,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-21,326278,41561,NA,13674120,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-22,327101,41569,NA,13851399,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-23,327919,41583,NA,14017466,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-24,329191,41589,NA,14165419,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-25,330431,41601,NA,14366169,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-26,331775,41612,NA,14573699,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-27,333320,41620,NA,14775686,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-28,334937,41630,NA,14965319,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-29,336153,41635,NA,15145352,NA,NA,69.27,66.2,64.88,100,1,United Kingdom,66460344
2020-08-30,337309,41641,NA,15326390,NA,NA,66.15,66.2,61.31,100,1,United Kingdom,66460344
2020-08-31,338807,41650,NA,15506758,NA,NA,66.15,66.2,61.31,100,1,United Kingdom,66460344
2020-09-01,341046,41653,NA,15677964,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-02,344038,41662,NA,15886354,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-03,347126,41672,NA,16085952,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-04,350155,41679,NA,16288845,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-05,352692,41692,NA,16477899,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-06,355121,41700,NA,16670772,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-07,358977,41715,NA,16872752,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-08,362274,41724,NA,17076613,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-09,365599,41733,NA,17302598,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-10,369172,41746,NA,17544471,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-11,372453,41759,NA,17825744,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-12,375101,41777,NA,18054492,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-13,377227,41793,NA,18279872,NA,NA,65.1,64.35,60.12,100,1,United Kingdom,66460344
2020-09-14,380598,41814,NA,18496398,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-15,384130,41832,NA,18734356,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-16,388467,41858,NA,18979747,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-17,393076,41885,NA,19221203,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-18,398016,41909,NA,19488409,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-19,402851,41929,NA,19739363,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-20,408155,41961,NA,19974148,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-21,413742,41988,NA,20180930,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-22,420127,42028,NA,20391992,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-23,427171,42085,NA,20652193,NA,NA,65.89,65.74,61.01,100,1,United Kingdom,66460344
2020-09-24,434752,42120,NA,20927096,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-09-25,441957,42152,NA,21217136,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-09-26,448690,42191,NA,21472624,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-09-27,455642,42238,NA,21736150,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-09-28,465543,42292,NA,21963666,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-09-29,475756,42340,NA,22209600,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-09-30,488256,42397,NA,22468246,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-01,501410,42463,NA,22738421,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-02,515050,42532,NA,23008415,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-03,526538,42599,NA,23295217,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-04,538299,42659,NA,23545565,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-05,554801,42731,NA,23818928,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-06,571800,42802,NA,24081522,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-07,590036,42904,NA,24337590,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-08,608188,42997,NA,24640915,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-09,623851,43076,NA,24937474,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-10,636312,43180,NA,25217079,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-11,648321,43304,NA,25476034,NA,NA,66.93,67.59,62.2,100,1,United Kingdom,66460344
2020-10-12,667683,43417,NA,25697164,NA,NA,62.76,60.19,57.44,100,1,United Kingdom,66460344
2020-10-13,686519,43528,NA,25999507,NA,NA,62.76,60.19,57.44,100,1,United Kingdom,66460344
2020-10-14,706152,43644,NA,26301012,NA,NA,63.54,60.19,58.33,100,1,United Kingdom,66460344
2020-10-15,724499,43795,NA,26605703,NA,NA,63.54,60.19,58.33,100,1,United Kingdom,66460344
2020-10-16,742160,43945,NA,26917855,NA,NA,63.54,60.19,58.33,100,1,United Kingdom,66460344
2020-10-17,756867,44124,NA,27226271,NA,NA,63.54,60.19,58.33,100,1,United Kingdom,66460344
2020-10-18,771021,44284,NA,27533164,NA,NA,63.54,60.19,58.33,100,1,United Kingdom,66460344
2020-10-19,796586,44476,NA,27795752,NA,NA,66.67,65.74,61.9,100,1,United Kingdom,66460344
2020-10-20,821837,44673,NA,28078061,NA,NA,66.67,65.74,61.9,100,1,United Kingdom,66460344
2020-10-21,847217,44894,NA,28399160,NA,NA,66.67,65.74,61.9,100,1,United Kingdom,66460344
2020-10-22,870392,45130,NA,28744122,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-10-23,891792,45353,NA,29090966,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-24,907975,45566,NA,29408862,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-25,923662,45817,NA,29729976,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-26,950173,46097,NA,29994334,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-27,974221,46363,NA,30282279,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-28,997799,46650,NA,30591229,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-29,1021098,46963,NA,30941157,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-30,1043738,47302,NA,31249759,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-10-31,1060211,47623,NA,31544773,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-11-01,1075937,47982,NA,31817159,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-11-02,1107428,48320,NA,32038760,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-11-03,1132994,48681,NA,32309598,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-11-04,1156644,49010,NA,32622996,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-11-05,1180357,49390,NA,32970741,NA,NA,71.88,75,67.86,100,1,United Kingdom,66460344
2020-11-06,1203671,49791,NA,33325865,NA,NA,70.31,72.22,66.07,100,1,United Kingdom,66460344
2020-11-07,1222174,50183,NA,33655295,NA,NA,70.31,72.22,66.07,100,1,United Kingdom,66460344
2020-11-08,1242114,50598,NA,33941724,NA,NA,70.31,72.22,66.07,100,1,United Kingdom,66460344
2020-11-09,1273152,51080,NA,34185815,NA,NA,67.19,66.67,62.5,100,1,United Kingdom,66460344
2020-11-10,1300531,51471,NA,34490306,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-11,1327865,51862,NA,34871387,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-12,1352318,52283,NA,35252165,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-13,1376332,52719,NA,35634389,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-14,1394303,53150,NA,35978280,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-15,1410315,53604,NA,36260720,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-16,1436869,54027,NA,36513502,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-17,1460014,54467,NA,36797786,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-18,1480747,54954,NA,37172632,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-19,1498482,55416,NA,37575856,NA,NA,66.15,64.81,61.31,100,1,United Kingdom,66460344
2020-11-20,1515313,55869,NA,37967604,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-21,1527661,56335,NA,38336683,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-22,1539387,56810,NA,38620055,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-23,1558134,57274,NA,38834497,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-24,1574578,57735,NA,39149830,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-25,1591179,58219,NA,39504682,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-26,1605728,58653,NA,39888901,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-27,1620076,59078,NA,40223088,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-28,1631021,59545,NA,40534403,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-29,1641693,60010,NA,40756444,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-11-30,1659677,60433,NA,40989701,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-12-01,1676115,60832,NA,41307854,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-12-02,1692584,61218,NA,41660895,NA,NA,67.71,67.59,63.1,100,1,United Kingdom,66460344
2020-12-03,1708186,61692,NA,42052539,NA,NA,65.62,63.89,60.71,100,1,United Kingdom,66460344
2020-12-04,1723827,62167,NA,42433500,NA,NA,65.62,63.89,60.71,100,1,United Kingdom,66460344
2020-12-05,1736530,62562,NA,42788342,NA,NA,65.62,63.89,60.71,100,1,United Kingdom,66460344
2020-12-06,1750091,62982,NA,43061173,NA,NA,65.62,63.89,60.71,100,1,United Kingdom,66460344
2020-12-07,1771397,63402,NA,43279583,NA,NA,65.62,63.89,60.71,100,1,United Kingdom,66460344
2020-12-08,1792153,63837,NA,43574642,NA,NA,71.46,67.59,67.38,100,1,United Kingdom,66460344
2020-12-09,1813741,64268,NA,43957226,NA,NA,71.46,67.59,67.38,100,1,United Kingdom,66460344
2020-12-10,1836330,64715,NA,44357906,NA,NA,71.46,67.59,67.38,100,1,United Kingdom,66460344
2020-12-11,1860379,65168,NA,44749538,NA,NA,71.46,67.59,67.38,100,1,United Kingdom,66460344
2020-12-12,1879715,65605,NA,45108048,NA,NA,71.46,67.59,67.38,100,1,United Kingdom,66460344
2020-12-13,1901684,66023,NA,45420339,NA,NA,71.46,67.59,67.38,100,1,United Kingdom,66460344
2020-12-14,1936376,66502,NA,45696137,NA,NA,74.58,73.15,70.95,100,1,United Kingdom,66460344
2020-12-15,1970199,66961,NA,46009318,NA,NA,74.58,73.15,70.95,100,1,United Kingdom,66460344
2020-12-16,2005085,67393,NA,46373777,NA,NA,74.58,73.15,70.95,100,1,United Kingdom,66460344
2020-12-17,2038971,67931,NA,46771368,NA,NA,74.58,73.15,70.95,100,1,United Kingdom,66460344
2020-12-18,2074787,68445,NA,47162512,NA,NA,74.58,73.15,70.95,100,1,United Kingdom,66460344
2020-12-19,2099924,68933,NA,47603238,NA,NA,76.67,76.85,73.33,100,1,United Kingdom,66460344
2020-12-20,2132370,69439,NA,48036807,NA,NA,76.67,76.85,73.33,100,1,United Kingdom,66460344
2020-12-21,2179702,70014,NA,48469931,NA,NA,76.67,76.85,73.33,100,1,United Kingdom,66460344
2020-12-22,2225344,70576,NA,48926548,NA,NA,76.67,76.85,73.33,100,1,United Kingdom,66460344
2020-12-23,2267488,71141,NA,49436437,NA,NA,76.67,76.85,73.33,100,1,United Kingdom,66460344
2020-12-24,2299273,71724,NA,49899989,NA,NA,78.23,79.63,75.12,100,1,United Kingdom,66460344
2020-12-25,2313425,72336,NA,50239228,NA,NA,75.89,75.46,72.44,100,1,United Kingdom,66460344
2020-12-26,2353777,72990,NA,50509650,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2020-12-27,2401429,73643,NA,50931123,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2020-12-28,2446960,74321,NA,51289157,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2020-12-29,2528365,74977,NA,51635380,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2020-12-30,2599040,75698,NA,52058247,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2020-12-31,2651757,76455,NA,52560089,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2021-01-01,2683571,77203,NA,52983845,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2021-01-02,2743945,77963,NA,53396177,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2021-01-03,2799060,78722,NA,53825846,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2021-01-04,2875153,79562,NA,54302701,NA,NA,79.27,79.63,76.31,100,1,United Kingdom,66460344
2021-01-05,2940202,80468,NA,54808079,NA,NA,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-06,2997549,81399,NA,55378721,NA,NA,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-07,3049464,82393,NA,56003851,NA,NA,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-08,3096409,83378,NA,56689419,NA,NA,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-09,3135469,84398,NA,57258926,NA,NA,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-10,3171774,85493,NA,57747184,2677971,2286572,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-11,3228847,86622,NA,58297536,2843815,2431648,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-12,3278186,87831,NA,58891289,3067541,2639309,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-13,3323554,89045,NA,59538320,3356229,2918252,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-14,3365910,90272,NA,60242686,3678180,3234946,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-15,3406258,91497,NA,60848505,4023705,3576263,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-16,3436772,92804,NA,61349606,4322456,3872394,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-17,3465595,94071,NA,61774304,4514802,4062501,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-18,3510333,95364,NA,62357805,4723443,4266577,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-19,3549773,96723,NA,62956912,5070365,4609740,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-20,3584817,98019,NA,63623219,5437284,4973248,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-21,3616448,99255,NA,64303048,5849899,5383103,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-22,3645970,100499,NA,64951149,6329968,5861351,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-23,3667792,101662,NA,65442601,6822981,6353321,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-24,3684932,102819,NA,65861305,7044048,6573570,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-25,3714822,103983,NA,66422967,7325773,6853327,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-26,3741779,105042,NA,67040373,7638543,7164387,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-27,3767445,106153,NA,67828936,7953250,7476765,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-28,3791574,107259,NA,68606924,8369438,7891184,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-29,3813340,108327,NA,69288509,8859372,8378940,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-30,3830002,109238,NA,69736280,9468382,8977329,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-01-31,3845373,110130,NA,70340312,9790576,9296367,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-01,3867694,111021,NA,71011933,10143511,9646715,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-02,3887447,111870,NA,71642534,10520433,10021471,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-03,3906825,112727,NA,72464146,10992444,10490487,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-04,3924777,113443,NA,73277874,11477040,10971047,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-05,3940619,114195,NA,73971219,11975267,11465210,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-06,3952570,114894,NA,74437279,12526737,12015018,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-07,3963946,115529,NA,75043566,12806587,12294006,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-08,3979643,116207,NA,75693515,13162878,12646486,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-09,3993428,116814,NA,76297866,13577851,13058298,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-10,4006903,117420,NA,77090265,14033555,13509108,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-11,4019635,117992,NA,77862609,14542318,14012224,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-12,4031790,118519,NA,78511498,15091696,14556827,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-13,4040543,119010,NA,78928253,15599904,15062189,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-14,4049287,119503,NA,79338077,15839781,15300151,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-15,4063543,120021,NA,79818755,16122272,15576107,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-16,4076011,120466,NA,80331919,16499549,15940972,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-17,4087568,120896,NA,80926591,16996806,16423082,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-18,4098978,121311,NA,81507154,17465127,16875536,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-19,4109351,121691,NA,82046229,17852327,17247442,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-20,4117402,122040,NA,82463979,18197269,17582121,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-21,4125265,122365,NA,83063780,18348165,17723840,83.96,87.96,81.67,100,1,United Kingdom,66460344
2021-02-22,4136496,122646,NA,83769892,18558969,17916181,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-02-23,4145879,122934,NA,84392344,18911978,18242873,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-02-24,4154415,123208,NA,85153541,19392553,18691835,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-02-25,4162136,123467,NA,85925041,19913592,19177555,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-02-26,4168698,123694,NA,86554704,20450858,19682048,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-02-27,4173516,123923,NA,86950527,20885683,20089551,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-02-28,4178230,124135,NA,87496888,21091267,20275451,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-01,4185107,124359,NA,88264597,21322717,20478619,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-02,4191760,124541,NA,88994478,21599027,20703615,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-03,4197733,124688,NA,89887019,21946433,20982571,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-04,4203456,124841,NA,90933060,22392883,21358815,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-05,4208750,125010,NA,91944455,22887118,21796278,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-06,4213251,125163,NA,92427640,23335514,22213112,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-07,4217536,125294,NA,93252192,23519898,22377255,81.88,86.11,79.29,100,1,United Kingdom,66460344
2021-03-08,4224178,125437,NA,94863125,23773959,22592528,79.79,82.41,76.9,100,1,United Kingdom,66460344
2021-03-09,4230393,125570,NA,96352115,24064182,22809829,79.79,82.41,76.9,100,1,United Kingdom,66460344
2021-03-10,4236423,125686,NA,98018418,24405231,23053716,79.79,82.41,76.9,100,1,United Kingdom,66460344
2021-03-11,4242189,125808,NA,99753919,24759603,23314525,79.79,82.41,76.9,100,1,United Kingdom,66460344
2021-03-12,4247776,125900,NA,101275568,25216857,23684103,79.79,82.41,76.9,100,1,United Kingdom,66460344
2021-03-13,4252022,126008,NA,101747711,25781120,24196211,77.71,80.56,74.52,100,1,United Kingdom,66460344
2021-03-14,4256321,126102,NA,102739526,26063501,24453221,77.71,80.56,74.52,100,1,United Kingdom,66460344
